Time(s),Bus Voltage(V),Shunt Voltage(mV),Current(mA),Power(mW)
60246,4.788,0.91,92.0,420.0
60247,4.788,0.98,93.0,460.0
60248,4.784,0.9,91.0,420.0
60249,4.784,0.96,90.0,420.0
60250,4.784,0.95,98.0,460.0
60251,4.788,0.94,92.0,420.0
60252,4.788,0.92,94.0,460.0
60253,4.788,0.91,92.0,420.0
60254,4.788,0.93,91.0,420.0
60255,4.788,0.96,97.0,460.0
60256,4.788,0.93,89.0,420.0
60257,4.788,0.94,94.0,460.0
60258,4.788,0.97,93.0,460.0
60259,4.788,0.94,92.0,420.0
60260,4.788,0.95,94.0,460.0
60261,4.784,0.93,94.0,460.0
60262,4.788,0.92,94.0,460.0
60263,4.784,0.93,100.0,500.0
60264,4.788,0.91,95.0,460.0
60265,4.788,0.9,92.0,420.0
60266,4.788,0.94,94.0,460.0
60267,4.788,0.94,94.0,460.0
60268,4.784,0.94,94.0,460.0
60269,4.788,0.92,91.0,420.0
60270,4.784,0.97,93.0,460.0
60271,4.788,0.94,92.0,420.0
60272,4.788,0.92,94.0,460.0
60273,4.788,0.93,94.0,460.0
60274,4.788,0.93,92.0,420.0
60275,4.788,0.94,93.0,460.0
60276,4.784,0.96,98.0,460.0
60277,4.788,0.93,94.0,460.0
60278,4.784,0.93,93.0,460.0
60279,4.788,0.93,94.0,460.0
60280,4.788,0.94,91.0,420.0
60281,4.784,0.94,94.0,460.0
60282,4.784,0.92,94.0,460.0
60283,4.788,0.94,89.0,420.0
60284,4.784,0.9,97.0,460.0
60285,4.788,0.92,95.0,460.0
60286,4.784,0.92,91.0,420.0
60287,4.788,0.91,89.0,420.0
60288,4.788,0.92,95.0,460.0
60289,4.784,1.0,94.0,460.0
60290,4.784,0.92,92.0,420.0
60291,4.788,0.91,96.0,460.0
60292,4.784,0.94,97.0,460.0
60293,4.788,0.95,93.0,460.0
60294,4.788,0.91,90.0,420.0
60295,4.784,0.92,91.0,420.0
60296,4.784,0.96,92.0,420.0
60297,4.784,0.93,98.0,460.0
60298,4.784,0.9,90.0,420.0
60299,4.788,0.94,94.0,460.0
60300,4.788,0.96,94.0,460.0
60301,4.788,0.93,90.0,420.0
60302,4.784,0.94,93.0,460.0
60303,4.784,0.91,95.0,460.0
60304,4.784,0.94,94.0,460.0
60305,4.784,0.94,95.0,460.0
60306,4.788,0.92,92.0,420.0
60307,4.784,0.94,95.0,460.0
60308,4.784,0.94,93.0,460.0
60309,4.784,0.94,95.0,460.0
60310,4.78,0.94,97.0,460.0
60311,4.788,0.93,91.0,420.0
60312,4.788,0.93,92.0,420.0
60313,4.788,0.89,96.0,460.0
60314,4.784,0.91,91.0,420.0
60315,4.788,0.93,91.0,420.0
60316,4.788,0.93,93.0,460.0
60317,4.784,0.93,92.0,420.0
60318,4.788,0.92,96.0,460.0
60319,4.784,0.92,90.0,420.0
60320,4.788,0.93,96.0,460.0
60321,4.784,0.92,99.0,460.0
60322,4.788,0.92,91.0,420.0
60323,4.784,0.95,95.0,460.0
60324,4.784,0.95,96.0,460.0
60325,4.784,0.97,96.0,460.0
60326,4.784,0.92,96.0,460.0
60327,4.788,0.94,95.0,460.0
60328,4.784,0.95,95.0,460.0
60329,4.784,0.94,90.0,420.0
60330,4.788,0.92,90.0,420.0
60331,4.78,0.98,95.0,460.0
60332,4.788,0.93,95.0,460.0
60333,4.784,0.92,95.0,460.0
60334,4.788,0.93,90.0,420.0
60335,4.788,0.91,94.0,460.0
60336,4.788,0.94,95.0,460.0
60337,4.784,0.92,95.0,460.0
60338,4.788,0.96,91.0,420.0
60339,4.784,0.93,97.0,460.0
60340,4.784,0.94,92.0,420.0
60341,4.784,0.93,97.0,460.0
60342,4.788,0.93,90.0,420.0
60343,4.788,0.93,94.0,460.0
60344,4.784,0.94,98.0,460.0
60345,4.788,0.94,92.0,420.0
60346,4.788,0.96,89.0,420.0
60347,4.784,0.94,94.0,460.0
60348,4.788,0.94,91.0,420.0
60349,4.788,0.91,95.0,460.0
60350,4.788,0.92,93.0,460.0
60351,4.788,0.96,91.0,420.0
60352,4.784,0.93,97.0,460.0
60353,4.784,0.9,91.0,420.0
60354,4.784,0.98,92.0,420.0
60355,4.784,0.92,95.0,460.0
60356,4.784,0.91,93.0,460.0
60357,4.784,0.97,95.0,460.0
60358,4.788,0.92,96.0,460.0
60359,4.784,0.94,89.0,420.0
60360,4.784,0.94,95.0,460.0
60361,4.784,0.91,95.0,460.0
60362,4.784,0.93,94.0,460.0
60363,4.788,0.9,93.0,460.0
60364,4.784,0.93,91.0,420.0
60365,4.784,0.97,98.0,460.0
60366,4.784,0.94,93.0,460.0
60367,4.784,0.93,96.0,460.0
60368,4.784,0.94,91.0,420.0
60369,4.784,0.92,88.0,420.0
60370,4.784,0.97,91.0,420.0
60371,4.784,0.93,95.0,460.0
60372,4.784,0.94,93.0,460.0
60373,4.784,0.93,97.0,460.0
60374,4.784,0.94,90.0,420.0
60375,4.784,0.92,92.0,420.0
60376,4.784,0.93,92.0,420.0
60377,4.784,0.93,94.0,460.0
60378,4.788,0.94,97.0,460.0
60379,4.784,0.91,92.0,420.0
60380,4.784,0.89,92.0,420.0
60381,4.784,0.9,95.0,460.0
60382,4.784,0.93,97.0,460.0
60383,4.784,0.94,96.0,460.0
60384,4.784,0.91,91.0,420.0
60385,4.784,0.93,93.0,460.0
60386,4.784,0.94,97.0,460.0
60387,4.784,0.89,91.0,420.0
60388,4.784,0.93,95.0,460.0
60389,4.784,0.94,92.0,420.0
60390,4.784,0.95,93.0,460.0
60391,4.784,0.98,95.0,460.0
60392,4.784,0.93,92.0,420.0
60393,4.784,0.94,91.0,420.0
60394,4.78,0.95,96.0,460.0
60395,4.788,0.92,93.0,460.0
60396,4.784,0.93,95.0,460.0
60397,4.78,0.92,95.0,460.0
60398,4.784,0.95,92.0,420.0
60399,4.784,0.94,97.0,460.0
60400,4.784,0.95,93.0,460.0
60401,4.784,0.91,95.0,460.0
60402,4.784,0.94,92.0,420.0
60403,4.784,0.93,96.0,460.0
60404,4.784,0.93,97.0,460.0
60405,4.784,0.92,93.0,460.0
60407,4.784,0.92,93.0,460.0
60408,4.784,0.93,92.0,420.0
60409,4.784,0.92,92.0,420.0
60410,4.784,0.95,97.0,460.0
60411,4.788,0.93,91.0,420.0
60412,4.784,0.91,94.0,460.0
60413,4.784,0.94,97.0,460.0
60414,4.78,0.93,94.0,460.0
60415,4.784,0.93,94.0,460.0
60416,4.784,0.92,94.0,460.0
60417,4.784,0.94,92.0,420.0
60418,4.784,0.92,90.0,420.0
60419,4.784,0.92,89.0,420.0
60420,4.784,0.96,91.0,420.0
60421,4.78,0.98,96.0,460.0
60422,4.784,0.88,96.0,460.0
60423,4.784,0.92,93.0,460.0
60424,4.788,0.93,94.0,460.0
60425,4.784,0.95,92.0,420.0
60426,4.784,0.97,97.0,460.0
60427,4.784,0.92,92.0,420.0
60428,4.784,0.95,97.0,460.0
60429,4.784,0.93,97.0,460.0
60430,4.784,0.9,91.0,420.0
60431,4.784,0.93,93.0,460.0
60432,4.784,0.96,94.0,460.0
60433,4.784,0.94,93.0,460.0
60434,4.784,0.94,94.0,460.0
60435,4.784,0.91,91.0,420.0
60436,4.784,0.99,94.0,460.0
60437,4.784,0.91,94.0,460.0
60438,4.788,0.93,94.0,460.0
60439,4.78,0.95,93.0,460.0
60440,4.784,0.93,99.0,460.0
60441,4.784,0.93,93.0,460.0
60442,4.784,0.93,95.0,460.0
60443,4.784,0.92,90.0,420.0
60444,4.784,0.91,93.0,460.0
60445,4.784,0.93,94.0,460.0
60446,4.784,0.94,95.0,460.0
60447,4.78,0.98,95.0,460.0
60448,4.784,0.92,97.0,460.0
60449,4.784,0.93,94.0,460.0
60450,4.784,0.94,93.0,460.0
60451,4.784,0.91,93.0,460.0
60452,4.78,0.93,91.0,420.0
60453,4.78,0.96,95.0,460.0
60454,4.784,0.97,95.0,460.0
60455,4.78,0.98,95.0,460.0
60456,4.784,0.91,90.0,420.0
60457,4.784,0.92,94.0,460.0
60458,4.784,0.92,92.0,420.0
60459,4.784,0.94,92.0,420.0
60460,4.78,0.96,95.0,460.0
60461,4.78,0.93,95.0,460.0
60462,4.784,0.93,96.0,460.0
60463,4.784,0.92,96.0,460.0
60464,4.784,0.93,92.0,420.0
60465,4.784,0.93,93.0,460.0
60466,4.78,0.91,90.0,420.0
60467,4.784,0.95,90.0,420.0
60468,4.784,0.97,91.0,420.0
60469,4.784,0.9,91.0,420.0
60470,4.784,0.95,94.0,460.0
60471,4.784,0.94,94.0,460.0
60472,4.784,0.93,93.0,460.0
60473,4.784,0.95,94.0,460.0
60474,4.784,0.94,92.0,420.0
60475,4.784,0.92,90.0,420.0
60476,4.78,0.94,96.0,460.0
60477,4.78,0.92,90.0,420.0
60478,4.784,0.93,94.0,460.0
60479,4.784,0.93,91.0,420.0
60480,4.78,0.93,91.0,420.0
60481,4.784,0.96,96.0,460.0
60482,4.78,0.96,93.0,460.0
60483,4.784,0.95,92.0,420.0
60484,4.78,0.91,98.0,460.0
60485,4.784,0.93,93.0,460.0
60486,4.78,0.92,94.0,460.0
60487,4.78,0.97,92.0,420.0
60488,4.784,0.92,92.0,420.0
60489,4.78,0.91,95.0,460.0
60490,4.784,0.92,92.0,420.0
60491,4.78,0.91,95.0,460.0
60492,4.784,0.93,91.0,420.0
60493,4.78,0.92,94.0,460.0
60494,4.784,0.95,95.0,460.0
60495,4.784,0.94,95.0,460.0
60496,4.784,0.96,94.0,460.0
60497,4.78,0.92,97.0,460.0
60498,4.784,0.9,94.0,460.0
60499,4.78,0.91,94.0,460.0
60500,4.784,0.93,93.0,460.0
60501,4.784,0.91,94.0,460.0
60502,4.784,0.89,92.0,420.0
60503,4.78,0.94,90.0,420.0
60504,4.784,0.92,96.0,460.0
60505,4.78,0.94,93.0,460.0
60506,4.784,0.92,92.0,420.0
60507,4.78,0.94,91.0,420.0
60508,4.784,0.92,94.0,460.0
60509,4.78,0.94,91.0,420.0
60510,4.78,0.91,96.0,460.0
60511,4.78,0.91,92.0,420.0
60512,4.78,0.91,97.0,460.0
60513,4.784,0.91,93.0,460.0
60514,4.784,0.92,91.0,420.0
60515,4.78,0.99,91.0,420.0
60516,4.784,0.91,94.0,460.0
60517,4.78,0.96,94.0,460.0
60518,4.784,0.9,93.0,460.0
60519,4.78,0.9,94.0,460.0
60520,4.78,0.98,91.0,420.0
60521,4.78,0.92,94.0,460.0
60522,4.784,0.94,92.0,420.0
60523,4.78,0.93,95.0,460.0
60524,4.784,0.91,92.0,420.0
60525,4.784,0.94,92.0,420.0
60526,4.784,0.94,95.0,460.0
60527,4.784,0.92,92.0,420.0
60528,4.78,0.93,88.0,420.0
60529,4.78,0.96,93.0,460.0
60530,4.78,0.95,91.0,420.0
60531,4.78,0.94,95.0,460.0
60532,4.78,0.93,92.0,420.0
60533,4.784,0.9,94.0,460.0
60534,4.784,0.94,90.0,420.0
60535,4.78,0.98,91.0,420.0
60536,4.78,0.92,95.0,460.0
60537,4.784,0.91,90.0,420.0
60538,4.784,0.92,99.0,460.0
60539,4.78,0.92,91.0,420.0
60540,4.784,0.9,94.0,460.0
60541,4.78,0.93,94.0,460.0
60542,4.784,0.93,90.0,420.0
60543,4.78,0.95,94.0,460.0
60544,4.784,0.9,95.0,460.0
60545,4.784,0.9,91.0,420.0
60546,4.78,0.91,95.0,460.0
60547,4.784,0.95,91.0,420.0
60548,4.78,0.92,94.0,460.0
60549,4.78,0.95,95.0,460.0
60550,4.784,0.91,92.0,420.0
60551,4.78,0.91,96.0,460.0
60552,4.78,0.95,95.0,460.0
60553,4.784,0.9,89.0,420.0
60554,4.78,0.95,94.0,460.0
60555,4.784,0.93,91.0,420.0
60556,4.784,0.94,93.0,460.0
60557,4.78,0.92,94.0,460.0
60558,4.78,0.97,94.0,460.0
60559,4.784,0.96,89.0,420.0
60560,4.78,0.93,93.0,460.0
60561,4.78,0.93,94.0,460.0
60562,4.78,0.95,96.0,460.0
60563,4.78,0.91,95.0,460.0
60564,4.78,0.91,95.0,460.0
60565,4.78,0.94,91.0,420.0
60566,4.78,0.92,93.0,460.0
60567,4.78,0.92,90.0,420.0
60568,4.78,0.89,92.0,420.0
60569,4.784,0.91,90.0,420.0
60570,4.78,0.94,93.0,460.0
60571,4.78,0.91,92.0,420.0
60572,4.784,0.93,94.0,460.0
60573,4.776,0.95,94.0,460.0
60574,4.78,0.94,92.0,420.0
60575,4.776,0.97,93.0,460.0
60576,4.78,0.93,91.0,420.0
60577,4.78,0.93,95.0,460.0
60579,4.78,0.92,92.0,420.0
60580,4.78,0.92,95.0,460.0
60581,4.784,0.97,94.0,460.0
60582,4.78,0.93,95.0,460.0
60583,4.784,0.94,95.0,460.0
60584,4.776,0.96,93.0,460.0
60585,4.784,0.92,92.0,420.0
60586,4.776,0.95,97.0,460.0
60587,4.78,0.96,91.0,420.0
60588,4.784,0.94,95.0,460.0
60589,4.78,0.98,94.0,460.0
60590,4.784,0.92,94.0,460.0
60591,4.78,0.93,91.0,420.0
60592,4.78,0.91,94.0,460.0
60593,4.78,0.94,91.0,420.0
60594,4.784,0.95,94.0,460.0
60595,4.78,0.94,90.0,420.0
60596,4.776,0.95,94.0,460.0
60597,4.78,0.94,95.0,460.0
60598,4.776,0.92,93.0,460.0
60599,4.78,0.95,95.0,460.0
60600,4.78,0.92,94.0,460.0
60601,4.78,0.9,91.0,420.0
60602,4.776,0.93,93.0,460.0
60603,4.78,0.93,92.0,420.0
60604,4.78,0.93,95.0,460.0
60605,4.78,0.97,95.0,460.0
60606,4.78,0.92,91.0,420.0
60607,4.776,0.95,94.0,460.0
60608,4.78,0.91,94.0,460.0
60609,4.78,0.92,90.0,420.0
60610,4.78,0.93,90.0,420.0
60611,4.78,0.94,92.0,420.0
60612,4.78,0.96,97.0,460.0
60613,4.78,0.94,95.0,460.0
60614,4.78,0.93,93.0,460.0
60615,4.776,0.92,93.0,460.0
60616,4.78,0.95,95.0,460.0
60617,4.78,0.93,90.0,420.0
60618,4.78,0.92,96.0,460.0
60619,4.78,0.94,93.0,460.0
60620,4.78,0.95,93.0,460.0
60621,4.776,0.92,97.0,460.0
60622,4.78,0.92,90.0,420.0
60623,4.776,0.97,93.0,460.0
60624,4.78,0.91,91.0,420.0
60625,4.78,0.99,93.0,460.0
60626,4.78,0.94,96.0,460.0
60627,4.78,0.91,94.0,460.0
60628,4.78,0.92,93.0,460.0
60629,4.78,0.95,93.0,460.0
60630,4.78,0.94,90.0,420.0
60631,4.776,0.96,95.0,460.0
60632,4.78,0.9,93.0,460.0
60633,4.78,0.93,95.0,460.0
60634,4.78,0.93,93.0,460.0
60635,4.78,0.92,93.0,460.0
60636,4.776,0.92,94.0,460.0
60637,4.784,0.94,92.0,420.0
60638,4.78,0.97,94.0,460.0
60639,4.776,0.94,95.0,460.0
60640,4.78,0.91,92.0,420.0
60641,4.78,0.96,94.0,460.0
60642,4.776,0.95,93.0,460.0
60643,4.784,0.91,92.0,420.0
60644,4.776,0.98,94.0,460.0
60645,4.78,0.93,95.0,460.0
60646,4.78,0.93,95.0,460.0
60647,4.78,0.91,94.0,460.0
60648,4.78,0.89,90.0,420.0
60649,4.776,0.95,91.0,420.0
60650,4.78,0.92,94.0,460.0
60651,4.776,0.94,92.0,420.0
60652,4.776,0.89,95.0,460.0
60653,4.78,0.93,91.0,420.0
60654,4.78,0.92,94.0,460.0
60655,4.78,0.93,93.0,460.0
60656,4.78,0.91,93.0,460.0
60657,4.776,0.95,93.0,460.0
60658,4.78,0.95,95.0,460.0
60659,4.78,0.93,97.0,460.0
60660,4.776,0.93,96.0,460.0
60661,4.776,0.93,91.0,420.0
60662,4.78,0.95,94.0,460.0
60663,4.78,0.92,95.0,460.0
60664,4.78,0.94,91.0,420.0
60665,4.776,0.93,97.0,460.0
60666,4.776,0.94,92.0,420.0
60667,4.78,0.95,96.0,460.0
60668,4.78,0.98,95.0,460.0
60669,4.776,0.94,90.0,420.0
60670,4.776,0.93,92.0,420.0
60671,4.78,0.95,93.0,460.0
60672,4.776,0.95,96.0,460.0
60673,4.776,0.9,94.0,460.0
60674,4.78,0.91,91.0,420.0
60675,4.776,0.95,92.0,420.0
60676,4.78,0.93,92.0,420.0
60677,4.776,0.95,92.0,420.0
60678,4.78,0.94,95.0,460.0
60679,4.78,0.92,95.0,460.0
60680,4.78,0.93,94.0,460.0
60681,4.776,0.91,89.0,420.0
60682,4.776,0.95,90.0,420.0
60683,4.776,0.97,94.0,460.0
60684,4.78,0.95,94.0,460.0
60685,4.776,0.93,93.0,460.0
60686,4.776,0.92,94.0,460.0
60687,4.776,0.93,94.0,460.0
60688,4.78,0.94,93.0,460.0
60689,4.78,0.94,91.0,420.0
60690,4.776,0.93,93.0,460.0
60691,4.776,0.92,95.0,460.0
60692,4.78,0.95,92.0,420.0
60693,4.776,0.95,97.0,460.0
60694,4.78,0.94,94.0,460.0
60695,4.776,0.94,95.0,460.0
60696,4.78,0.97,95.0,460.0
60697,4.78,0.93,94.0,460.0
60698,4.776,0.97,92.0,420.0
60699,4.776,0.93,95.0,460.0
60700,4.78,0.9,91.0,420.0
60701,4.78,0.94,93.0,460.0
60702,4.78,0.91,90.0,420.0
60703,4.776,0.94,93.0,460.0
60704,4.776,0.94,100.0,500.0
60705,4.776,0.93,92.0,420.0
60706,4.776,0.92,90.0,420.0
60707,4.776,0.94,96.0,460.0
60708,4.776,0.93,89.0,420.0
60709,4.78,0.97,97.0,460.0
60710,4.78,0.9,92.0,420.0
60711,4.78,0.93,94.0,460.0
60712,4.776,0.94,94.0,460.0
60713,4.78,0.93,94.0,460.0
60714,4.78,0.92,92.0,420.0
60715,4.78,0.92,92.0,420.0
60716,4.776,0.92,92.0,420.0
60717,4.78,0.96,89.0,420.0
60718,4.78,0.9,92.0,420.0
60719,4.78,0.95,94.0,460.0
60720,4.776,0.93,97.0,460.0
60721,4.78,0.94,92.0,420.0
60722,4.776,0.92,93.0,460.0
60723,4.78,0.9,93.0,460.0
60724,4.776,0.95,93.0,460.0
60725,4.772,0.93,91.0,420.0
60726,4.776,0.93,90.0,420.0
60727,4.776,0.92,94.0,460.0
60728,4.776,0.91,94.0,460.0
60729,4.776,0.94,91.0,420.0
60730,4.776,0.94,93.0,460.0
60731,4.776,0.91,92.0,420.0
60732,4.78,0.94,94.0,460.0
60733,4.776,0.93,98.0,460.0
60734,4.776,0.92,92.0,420.0
60735,4.776,0.91,95.0,460.0
60736,4.78,0.92,90.0,420.0
60737,4.78,0.95,97.0,460.0
60738,4.776,0.93,93.0,460.0
60739,4.776,0.92,92.0,420.0
60740,4.776,0.94,93.0,460.0
60741,4.78,0.91,90.0,420.0
60742,4.776,0.9,90.0,420.0
60743,4.776,0.96,91.0,420.0
60744,4.776,0.92,92.0,420.0
60745,4.776,0.95,94.0,460.0
60746,4.776,0.91,96.0,460.0
60747,4.776,0.9,89.0,420.0
60748,4.776,0.94,92.0,420.0
60749,4.78,0.94,92.0,420.0
60751,4.776,0.91,92.0,420.0
60752,4.776,0.89,95.0,460.0
60753,4.776,0.93,89.0,420.0
60754,4.776,0.97,91.0,420.0
60755,4.776,0.91,95.0,460.0
60756,4.776,0.91,92.0,420.0
60757,4.776,0.96,90.0,420.0
60758,4.776,0.94,90.0,420.0
60759,4.78,0.92,93.0,460.0
60760,4.772,0.95,95.0,460.0
60761,4.776,0.91,94.0,460.0
60762,4.776,0.92,95.0,460.0
60763,4.78,0.94,95.0,460.0
60764,4.78,0.94,92.0,420.0
60765,4.776,0.96,96.0,460.0
60766,4.78,0.94,94.0,460.0
60767,4.776,0.94,92.0,420.0
60768,4.776,0.94,100.0,500.0
60769,4.78,0.92,93.0,460.0
60770,4.776,0.91,92.0,420.0
60771,4.776,0.91,95.0,460.0
60772,4.776,0.94,93.0,460.0
60773,4.776,0.91,93.0,460.0
60774,4.776,0.95,92.0,420.0
60775,4.776,0.92,97.0,460.0
60776,4.776,0.94,94.0,460.0
60777,4.776,0.91,92.0,420.0
60778,4.776,0.97,96.0,460.0
60779,4.776,0.92,94.0,460.0
60780,4.776,0.95,90.0,420.0
60781,4.776,0.95,94.0,460.0
60782,4.776,0.92,93.0,460.0
60783,4.78,0.94,96.0,460.0
60784,4.776,0.92,90.0,420.0
60785,4.78,0.88,93.0,460.0
60786,4.772,0.94,95.0,460.0
60787,4.776,0.94,94.0,460.0
60788,4.772,0.94,95.0,460.0
60789,4.776,0.92,96.0,460.0
60790,4.776,0.91,94.0,460.0
60791,4.776,0.94,93.0,460.0
60792,4.776,0.94,93.0,460.0
60793,4.776,0.94,97.0,460.0
60794,4.776,0.94,98.0,460.0
60795,4.776,0.94,94.0,460.0
60796,4.776,0.92,94.0,460.0
60797,4.776,0.91,90.0,420.0
60798,4.776,0.92,91.0,420.0
60799,4.776,0.95,97.0,460.0
60800,4.776,0.91,95.0,460.0
60801,4.776,0.94,93.0,460.0
60802,4.78,0.92,93.0,460.0
60803,4.776,0.93,93.0,460.0
60804,4.776,0.96,95.0,460.0
60805,4.776,0.91,92.0,420.0
60806,4.78,0.96,93.0,460.0
60807,4.776,0.96,97.0,460.0
60808,4.772,0.92,95.0,460.0
60809,4.776,0.91,94.0,460.0
60810,4.776,0.92,97.0,460.0
60811,4.776,0.92,91.0,420.0
60812,4.776,0.93,91.0,420.0
60813,4.776,0.9,96.0,460.0
60814,4.78,0.92,93.0,460.0
60815,4.776,0.93,94.0,460.0
60816,4.776,0.93,92.0,420.0
60817,4.776,0.93,92.0,420.0
60818,4.776,0.94,93.0,460.0
60819,4.776,0.95,95.0,460.0
60820,4.776,0.94,100.0,500.0
60821,4.776,0.91,92.0,420.0
60822,4.772,0.93,97.0,460.0
60823,4.776,0.91,94.0,460.0
60824,4.776,0.96,93.0,460.0
60825,4.776,0.97,94.0,460.0
60826,4.776,0.94,95.0,460.0
60827,4.772,0.94,91.0,420.0
60828,4.776,0.94,96.0,460.0
60829,4.776,0.91,91.0,420.0
60830,4.776,0.92,91.0,420.0
60831,4.776,0.94,94.0,460.0
60832,4.776,0.93,95.0,460.0
60833,4.772,0.95,96.0,460.0
60834,4.776,0.91,92.0,420.0
60835,4.772,0.95,94.0,460.0
60836,4.776,0.92,95.0,460.0
60837,4.776,0.97,91.0,420.0
60838,4.776,0.97,94.0,460.0
60839,4.776,0.92,94.0,460.0
60840,4.776,0.97,92.0,420.0
60841,4.776,0.92,93.0,460.0
60842,4.772,0.89,89.0,420.0
60843,4.776,0.96,92.0,420.0
60844,4.776,0.92,93.0,460.0
60845,4.776,0.92,92.0,420.0
60846,4.772,0.92,94.0,460.0
60847,4.776,0.92,95.0,460.0
60848,4.776,0.97,93.0,460.0
60849,4.776,0.92,98.0,460.0
60850,4.772,0.9,90.0,420.0
60851,4.776,1.0,94.0,460.0
60852,4.776,0.88,90.0,420.0
60853,4.772,0.93,91.0,420.0
60854,4.776,0.94,96.0,460.0
60855,4.772,0.93,94.0,460.0
60856,4.776,0.94,92.0,420.0
60857,4.776,0.94,92.0,420.0
60858,4.772,0.93,91.0,420.0
60859,4.776,0.98,95.0,460.0
60860,4.772,0.92,97.0,460.0
60861,4.772,0.9,91.0,420.0
60862,4.776,0.93,95.0,460.0
60863,4.776,0.91,90.0,420.0
60864,4.772,0.95,93.0,460.0
60865,4.776,0.95,93.0,460.0
60866,4.776,0.93,93.0,460.0
60867,4.776,0.93,97.0,460.0
60868,4.776,0.93,93.0,460.0
60869,4.772,0.94,95.0,460.0
60870,4.776,0.97,94.0,460.0
60871,4.776,0.93,92.0,420.0
60872,4.776,0.98,93.0,460.0
60873,4.772,0.94,93.0,460.0
60874,4.772,0.97,90.0,420.0
60875,4.776,0.93,93.0,460.0
60876,4.776,0.9,91.0,420.0
60877,4.776,0.94,91.0,420.0
60878,4.776,0.91,92.0,420.0
60879,4.772,0.96,91.0,420.0
60880,4.772,0.95,95.0,460.0
60881,4.776,0.92,96.0,460.0
60882,4.772,0.93,92.0,420.0
60883,4.776,0.92,91.0,420.0
60884,4.772,0.89,92.0,420.0
60885,4.772,0.94,95.0,460.0
60886,4.776,0.91,91.0,420.0
60887,4.776,0.91,92.0,420.0
60888,4.776,0.93,98.0,460.0
60889,4.772,0.92,93.0,460.0
60890,4.772,0.95,92.0,420.0
60891,4.776,0.91,91.0,420.0
60892,4.776,0.96,93.0,460.0
60893,4.772,0.97,97.0,460.0
60894,4.776,0.92,92.0,420.0
60895,4.772,0.92,94.0,460.0
60896,4.776,0.92,93.0,460.0
60897,4.776,0.92,92.0,420.0
60898,4.772,0.95,94.0,460.0
60899,4.772,0.92,94.0,460.0
60900,4.772,0.92,92.0,420.0
60901,4.776,0.91,97.0,460.0
60902,4.772,0.92,94.0,460.0
60903,4.772,0.95,95.0,460.0
60904,4.772,0.93,92.0,420.0
60905,4.776,0.92,93.0,460.0
60906,4.772,0.92,97.0,460.0
60907,4.772,0.95,89.0,420.0
60908,4.772,0.95,95.0,460.0
60909,4.776,0.94,97.0,460.0
60910,4.772,0.92,92.0,420.0
60911,4.772,0.94,91.0,420.0
60912,4.772,0.92,89.0,420.0
60913,4.772,0.93,91.0,420.0
60914,4.772,0.93,95.0,460.0
60915,4.776,0.91,93.0,460.0
60916,4.776,0.95,95.0,460.0
60917,4.776,0.92,92.0,420.0
60918,4.772,0.9,93.0,460.0
60919,4.776,0.94,94.0,460.0
60920,4.772,0.94,90.0,420.0
60921,4.772,0.93,94.0,460.0
60923,4.776,0.91,93.0,460.0
60924,4.772,0.91,92.0,420.0
60925,4.776,0.94,93.0,460.0
60926,4.772,0.94,93.0,460.0
60927,4.776,0.94,94.0,460.0
60928,4.772,0.93,97.0,460.0
60929,4.772,0.93,92.0,420.0
60930,4.772,0.94,95.0,460.0
60931,4.772,0.91,93.0,460.0
60932,4.772,0.96,92.0,420.0
60933,4.768,0.96,99.0,460.0
60934,4.772,0.91,93.0,460.0
60935,4.772,0.97,93.0,460.0
60936,4.776,0.92,92.0,420.0
60937,4.772,0.92,92.0,420.0
60938,4.772,0.93,96.0,460.0
60939,4.768,0.91,94.0,460.0
60940,4.772,0.9,93.0,460.0
60941,4.772,0.96,93.0,460.0
60942,4.772,0.94,94.0,460.0
60943,4.772,0.89,94.0,460.0
60944,4.768,0.95,91.0,420.0
60945,4.772,0.92,92.0,420.0
60946,4.772,0.93,94.0,460.0
60947,4.772,0.92,93.0,460.0
60948,4.772,0.94,92.0,420.0
60949,4.772,0.9,92.0,420.0
60950,4.772,0.94,92.0,420.0
60951,4.772,0.95,93.0,420.0
60952,4.772,0.9,94.0,460.0
60953,4.772,0.91,92.0,420.0
60954,4.768,0.97,93.0,460.0
60955,4.776,0.93,94.0,460.0
60956,4.772,0.92,95.0,460.0
60957,4.772,0.91,95.0,460.0
60958,4.772,0.93,91.0,420.0
60959,4.776,0.95,97.0,460.0
60960,4.772,0.89,92.0,420.0
60961,4.772,0.93,95.0,460.0
60962,4.776,0.9,92.0,420.0
60963,4.772,0.89,92.0,420.0
60964,4.772,0.99,95.0,460.0
60965,4.772,0.97,96.0,460.0
60966,4.772,0.93,91.0,420.0
60967,4.772,0.97,94.0,460.0
60968,4.772,0.92,94.0,460.0
60969,4.772,0.93,95.0,460.0
60970,4.772,0.92,91.0,420.0
60971,4.772,0.91,90.0,420.0
60972,4.772,0.96,91.0,420.0
60973,4.772,0.94,92.0,420.0
60974,4.772,0.91,94.0,460.0
60975,4.772,0.93,92.0,420.0
60976,4.772,0.94,95.0,460.0
60977,4.772,0.94,92.0,420.0
60978,4.772,0.93,92.0,420.0
60979,4.772,0.91,96.0,460.0
60980,4.772,0.98,96.0,460.0
60981,4.772,0.93,95.0,460.0
60982,4.772,0.98,95.0,460.0
60983,4.772,0.93,96.0,460.0
