Time,Bus Voltage(V),Shunt Voltage(mV),Current(mA),Power(mW)
16014.669786691666,5.064,0.82,83.0,420.0
16015.676539182663,5.064,0.8,80.0,400.0
16016.680528402328,5.06,0.98,94.0,500.0
16017.687628507614,5.068,0.86,84.0,420.0
16018.692654132843,5.064,0.82,95.0,500.0
16019.699493408203,5.06,0.99,96.0,500.0
16020.706485509872,5.064,0.83,83.0,420.0
16021.710626363754,5.068,0.83,82.0,420.0
16022.717448711395,5.06,0.98,93.0,460.0
16023.721776247025,5.064,0.83,84.0,420.0
16024.728646039963,5.064,0.99,96.0,500.0
16025.733314990997,5.06,0.95,97.0,500.0
16026.739568948746,5.064,0.83,90.0,460.0
16027.746405124664,5.06,0.92,102.0,520.0
16028.750748872757,5.064,0.83,82.0,420.0
16029.758430719376,5.068,0.83,84.0,420.0
16030.762746810913,5.06,1.0,98.0,500.0
16031.769615650177,5.064,0.95,83.0,420.0
16032.774015665054,5.064,0.87,84.0,420.0
16033.780591726303,5.06,0.96,100.0,500.0
16034.787933826447,5.064,0.83,82.0,420.0
16035.792499303818,5.064,0.82,84.0,420.0
16036.798998832703,5.06,0.98,97.0,500.0
16037.802949905396,5.068,0.83,81.0,420.0
16038.810326814651,5.06,0.95,98.0,500.0
16039.817626714706,5.06,0.95,99.0,500.0
16040.820964097977,5.068,0.85,84.0,420.0
16041.828664779663,5.064,0.84,83.0,420.0
16042.832480669022,5.06,0.94,97.0,500.0
16043.839554548264,5.064,0.83,84.0,420.0
16044.844429731369,5.064,0.83,81.0,420.0
16045.850764989853,5.06,0.96,96.0,500.0
16046.857993125916,5.064,0.85,85.0,420.0
16047.862461328506,5.068,0.81,79.0,400.0
16048.869633674622,5.06,0.94,95.0,500.0
16049.873638153076,5.064,0.96,98.0,500.0
16050.880681991577,5.068,0.8,86.0,420.0
16051.887023687363,5.06,1.01,98.0,500.0
16052.892052650452,5.06,0.93,93.0,460.0
16053.898972034454,5.064,0.82,92.0,460.0
16054.902599334717,5.06,0.97,98.0,500.0
16055.909446239471,5.064,0.88,84.0,420.0
16056.91441488266,5.064,0.82,83.0,420.0
16057.921131134033,5.06,0.96,94.0,500.0
16058.928513288498,5.06,0.98,80.0,400.0
16059.932484149933,5.064,0.87,83.0,420.0
16060.939476251602,5.06,0.95,94.0,500.0
16061.943497896194,5.064,0.85,84.0,420.0
16062.950404167175,5.064,0.82,84.0,420.0
16063.955336093903,5.06,0.97,94.0,500.0
16064.96255350113,5.06,0.97,99.0,500.0
16065.968489646912,5.064,0.8,83.0,420.0
16066.972879886627,5.06,0.95,95.0,500.0
16067.980234146118,5.064,0.83,85.0,420.0
16068.984352111816,5.064,0.82,83.0,420.0
16069.991550922394,5.064,0.96,96.0,500.0
16070.998881816864,5.064,0.83,86.0,420.0
16072.00318312645,5.068,0.81,84.0,420.0
16073.009528636932,5.06,0.95,100.0,500.0
16074.013879299164,5.064,0.83,81.0,420.0
16075.021359920502,5.064,0.86,85.0,420.0
16076.02545595169,5.06,0.94,95.0,500.0
16077.032184839249,5.068,0.82,83.0,420.0
16078.039385557175,5.06,0.95,97.0,500.0
16079.043476581573,5.06,0.93,98.0,500.0
16080.050434827805,5.068,0.84,80.0,400.0
16081.05442237854,5.06,0.95,97.0,500.0
16082.062195539474,5.064,0.99,84.0,420.0
16083.068337917328,5.068,0.84,84.0,420.0
16084.073532819748,5.064,0.98,99.0,500.0
16085.080169439316,5.064,0.94,88.0,460.0
16086.084097385406,5.064,0.86,83.0,420.0
16087.091092586517,5.06,0.97,97.0,500.0
16088.09546136856,5.064,0.83,83.0,420.0
16089.102912902832,5.068,0.84,84.0,420.0
16090.109511375427,5.06,0.95,93.0,460.0
16091.114446640015,5.06,0.96,92.0,460.0
16092.120540380478,5.064,0.85,84.0,420.0
16093.12550520897,5.068,0.82,82.0,420.0
16094.132442951202,5.06,0.96,95.0,500.0
16095.13640666008,5.068,0.79,83.0,420.0
16096.143256187439,5.06,0.92,94.0,500.0
16097.15041399002,5.064,0.99,97.0,500.0
16098.155106067657,5.064,0.84,82.0,420.0
16099.161247015,5.064,0.88,82.0,420.0
16100.166329860687,5.064,0.95,99.0,500.0
16101.173317193985,5.068,0.84,80.0,400.0
16102.17948937416,5.06,0.98,101.0,520.0
16103.1841943264,5.06,0.94,95.0,500.0
16104.190864086151,5.064,0.84,84.0,420.0
16105.195410490036,5.06,0.94,97.0,500.0
16106.202115058899,5.06,0.96,96.0,500.0
16107.206405162811,5.064,0.83,84.0,420.0
16108.213402748108,5.056,0.92,101.0,520.0
16109.22040104866,5.056,0.96,90.0,460.0
16110.22449851036,5.064,0.86,84.0,420.0
16111.231438159943,5.06,0.97,97.0,500.0
16112.236448287964,5.064,0.81,84.0,420.0
16113.243559598923,5.064,0.85,82.0,420.0
16114.250356674194,5.06,0.97,94.0,500.0
16115.254007816315,5.064,0.85,82.0,420.0
16116.261092662811,5.064,0.82,85.0,420.0
16117.265471220016,5.06,0.93,97.0,500.0
16118.272440195084,5.068,0.83,85.0,420.0
16119.277438163757,5.064,0.81,85.0,420.0
16120.28384590149,5.06,0.95,95.0,500.0
16121.291177988052,5.064,0.85,83.0,420.0
16122.294932842255,5.06,0.96,97.0,500.0
16123.302522659302,5.06,0.98,95.0,500.0
16124.30657672882,5.068,0.82,86.0,420.0
16125.313907146454,5.064,0.83,82.0,420.0
16126.320261716843,5.06,0.98,95.0,500.0
16127.324662208557,5.064,0.97,95.0,500.0
16128.331731796265,5.068,0.85,79.0,400.0
16129.336404561996,5.06,0.99,99.0,500.0
16130.342423439026,5.064,0.81,84.0,420.0
16131.346954345703,5.064,0.85,84.0,420.0
16132.35411286354,5.06,0.92,95.0,500.0
16133.361232280731,5.06,0.99,83.0,420.0
16134.365282058716,5.06,1.03,96.0,500.0
16135.372245788574,5.06,0.93,97.0,500.0
16136.376593828201,5.06,0.82,88.0,460.0
16137.384077310562,5.06,0.97,100.0,500.0
16138.39070391655,5.064,0.96,98.0,500.0
16139.394531726837,5.064,0.83,82.0,420.0
16140.402173280716,5.068,0.83,82.0,420.0
16141.406103134155,5.06,0.95,94.0,500.0
16142.412724494934,5.064,0.89,84.0,420.0
16143.417815446854,5.068,0.85,84.0,420.0
16144.424242258072,5.064,0.95,97.0,500.0
16145.431642532349,5.064,0.85,83.0,420.0
16146.435463666916,5.068,0.83,83.0,420.0
16147.442873001099,5.06,0.97,97.0,500.0
16148.447458744049,5.064,0.82,81.0,420.0
16149.453542232513,5.068,0.82,82.0,420.0
16150.458101511002,5.06,0.98,97.0,500.0
16151.4649746418,5.068,0.82,83.0,420.0
16152.472727298737,5.068,0.85,82.0,420.0
16153.476618289948,5.06,0.96,100.0,500.0
16154.483740091324,5.068,0.83,82.0,420.0
16155.487602710724,5.068,0.83,87.0,420.0
16156.494843006134,5.06,0.96,96.0,500.0
16157.501823663712,5.06,0.8,82.0,420.0
16158.505905866623,5.06,0.97,94.0,500.0
16159.513163805008,5.06,0.93,96.0,500.0
16160.516833782196,5.064,0.84,95.0,500.0
16161.523901939392,5.06,0.92,99.0,500.0
16162.528356790543,5.06,0.97,94.0,500.0
16163.535394191742,5.064,0.87,94.0,500.0
16164.542575836182,5.06,0.97,94.0,500.0
16165.546672582626,5.064,0.99,86.0,420.0
16166.553754806519,5.064,0.84,87.0,420.0
16167.5579662323,5.06,0.98,100.0,500.0
16168.564969062805,5.06,0.99,87.0,420.0
16169.572349309921,5.064,0.82,84.0,420.0
16170.576489925385,5.064,0.98,96.0,500.0
16171.583456039429,5.064,0.84,84.0,420.0
16172.587486505508,5.068,0.8,84.0,420.0
16173.594459295273,5.06,0.97,97.0,500.0
16174.598470926285,5.064,0.84,84.0,420.0
16175.605552434921,5.068,0.83,82.0,420.0
16176.612397432327,5.06,0.97,97.0,500.0
16177.617521762848,5.064,0.8,82.0,420.0
16178.624404907227,5.064,0.83,83.0,420.0
16179.628598928452,5.064,0.85,85.0,420.0
16180.635532140732,5.064,0.97,97.0,500.0
16181.6397190094,5.064,0.8,82.0,420.0
16182.646577596664,5.06,0.99,95.0,500.0
16183.653532981873,5.064,0.79,81.0,420.0
16184.657461643219,5.06,0.97,96.0,500.0
16185.664678812027,5.06,0.98,98.0,500.0
16186.66946387291,5.06,0.93,97.0,500.0
16187.676349878311,5.064,0.86,95.0,500.0
16188.682531356812,5.06,0.89,99.0,500.0
16189.687383413315,5.064,0.97,93.0,460.0
16190.694473266602,5.064,0.83,85.0,420.0
16191.698642253876,5.06,0.98,93.0,460.0
16192.705394268036,5.064,0.95,80.0,400.0
16193.71042251587,5.068,0.83,79.0,400.0
16194.716765880585,5.06,0.97,95.0,500.0
16195.723453760147,5.064,0.86,84.0,420.0
16196.727612733841,5.064,0.82,83.0,420.0
16197.735228776932,5.06,1.0,94.0,500.0
16198.739536046982,5.068,0.83,84.0,420.0
16199.746467590332,5.068,0.87,82.0,420.0
16200.750499248505,5.06,0.99,92.0,460.0
16201.757561206818,5.064,0.84,83.0,420.0
16202.764214038849,5.064,0.85,84.0,420.0
16203.768694400787,5.06,0.96,97.0,500.0
16204.775488615036,5.064,0.84,81.0,420.0
16205.779774427414,5.068,0.84,85.0,420.0
16206.787177324295,5.064,0.95,94.0,500.0
16207.794487953186,5.064,0.83,79.0,400.0
16208.79883146286,5.064,0.82,82.0,420.0
16209.805472135544,5.06,0.95,94.0,500.0
16210.80940914154,5.064,0.84,82.0,420.0
16211.816595315933,5.064,0.8,94.0,500.0
16212.82130932808,5.06,0.96,95.0,500.0
16213.827712535858,5.064,0.84,86.0,420.0
16214.83477139473,5.064,0.82,83.0,420.0
16215.839455842972,5.06,0.96,94.0,500.0
16216.845896482468,5.068,0.86,84.0,420.0
16217.850770950317,5.06,0.94,100.0,500.0
16218.857382535934,5.06,0.99,94.0,500.0
16219.864058732986,5.064,0.83,84.0,420.0
16220.868150472641,5.06,0.96,90.0,460.0
16221.875314474106,5.06,0.89,86.0,420.0
16222.8803191185,5.068,0.82,83.0,420.0
16223.88689827919,5.064,0.94,95.0,500.0
16224.891486644745,5.064,1.0,83.0,420.0
16225.898408412933,5.064,0.92,83.0,420.0
16226.905310630798,5.06,0.98,99.0,500.0
16227.909437894821,5.064,0.8,84.0,420.0
16228.916492700577,5.064,0.81,81.0,420.0
16229.920459270477,5.06,0.95,98.0,500.0
16230.927290916443,5.068,0.84,85.0,420.0
16231.934497833252,5.064,0.82,84.0,420.0
16232.938747167587,5.064,0.84,81.0,420.0
16233.945848703384,5.06,0.97,97.0,500.0
16234.950387001038,5.064,0.83,84.0,420.0
16235.956978321075,5.06,0.94,98.0,500.0
16236.961196422577,5.06,0.95,97.0,500.0
16237.968286275864,5.064,0.86,82.0,420.0
16238.975519180298,5.068,0.83,83.0,420.0
16239.979620218277,5.06,0.96,95.0,500.0
16240.986197710037,5.064,0.84,86.0,420.0
16241.991454601288,5.06,0.91,99.0,500.0
16242.997555017471,5.06,0.96,98.0,500.0
16244.001867294312,5.068,0.85,89.0,460.0
16245.00875043869,5.06,0.84,102.0,520.0
16246.015730381012,5.06,0.96,97.0,500.0
16247.020825147629,5.06,0.95,97.0,500.0
16248.027268409729,5.06,0.95,97.0,500.0
16249.03207230568,5.064,0.99,84.0,420.0
16250.03843832016,5.068,0.94,82.0,420.0
16251.045605421066,5.06,0.99,98.0,500.0
16252.049678087234,5.064,0.94,94.0,500.0
16253.056792259216,5.064,0.84,83.0,420.0
16254.06119441986,5.06,1.01,95.0,500.0
16255.067840576172,5.064,0.8,83.0,420.0
16256.072772026062,5.064,0.86,84.0,420.0
16257.0797727108,5.056,0.95,98.0,500.0
16258.086233139038,5.068,0.82,83.0,420.0
16259.090487480164,5.064,0.78,82.0,420.0
16260.097577095032,5.06,0.97,95.0,500.0
16261.101735115051,5.064,0.79,80.0,400.0
16262.108943223953,5.064,0.84,84.0,420.0
16263.115468502045,5.06,0.97,93.0,460.0
16264.120017528534,5.064,0.83,84.0,420.0
16265.126735925674,5.064,0.82,83.0,420.0
16266.131162166595,5.06,0.94,98.0,500.0
16267.138405323029,5.064,0.83,85.0,420.0
16268.14315700531,5.064,0.84,91.0,460.0
16269.149739265442,5.06,0.97,95.0,500.0
16270.156928539276,5.064,0.85,83.0,420.0
16271.160672426224,5.068,0.82,84.0,420.0
16272.167789697647,5.06,0.95,96.0,500.0
16273.17273926735,5.06,0.97,88.0,460.0
16274.179698228836,5.056,0.99,94.0,500.0
16275.18364572525,5.06,0.97,99.0,500.0
16276.19031214714,5.06,0.83,82.0,420.0
16277.19797539711,5.068,0.87,96.0,500.0
16278.202083587646,5.06,0.93,96.0,500.0
16279.208399772644,5.064,0.84,84.0,420.0
16280.213586330414,5.06,0.99,100.0,500.0
16281.219769239426,5.064,0.97,87.0,420.0
16282.22676706314,5.068,0.87,84.0,420.0
16283.231467485428,5.06,0.95,94.0,500.0
16284.23858165741,5.06,0.95,97.0,500.0
16285.242171287537,5.064,0.84,83.0,420.0
16286.249409675598,5.064,0.83,84.0,420.0
16287.253395557404,5.06,0.98,96.0,500.0
16288.260737419128,5.064,0.82,85.0,420.0
16289.26739859581,5.068,0.84,84.0,420.0
16290.272395849228,5.06,0.96,94.0,500.0
16291.278578996658,5.064,0.88,85.0,420.0
16292.283370494843,5.064,0.82,80.0,400.0
16293.290473222733,5.056,0.98,95.0,500.0
16294.297446250916,5.064,0.8,87.0,420.0
16295.301470041275,5.064,0.79,79.0,400.0
16296.308643341064,5.06,0.96,94.0,500.0
16297.312514066696,5.068,0.82,80.0,400.0
16298.319568157196,5.064,0.82,82.0,420.0
16299.324491262436,5.06,0.98,96.0,500.0
16300.33069896698,5.064,0.83,90.0,460.0
16301.338306188583,5.056,0.9,97.0,500.0
16302.342194795609,5.056,0.94,99.0,500.0
16303.3493642807,5.068,0.82,83.0,420.0
16304.353231430054,5.06,0.97,101.0,520.0
16305.360449314117,5.06,0.97,82.0,420.0
16306.365396261215,5.064,0.82,82.0,420.0
16307.371674060822,5.056,1.0,97.0,500.0
16308.379176616669,5.056,0.97,95.0,500.0
16309.383455514908,5.06,0.96,98.0,500.0
16310.390136003494,5.056,0.97,97.0,500.0
16311.394750356674,5.068,0.83,81.0,420.0
16312.401311159134,5.064,0.84,84.0,420.0
16313.408312797546,5.06,0.97,97.0,500.0
16314.412161111832,5.06,0.96,92.0,460.0
16315.419517278671,5.064,0.85,87.0,420.0
16316.423419475555,5.06,0.97,93.0,460.0
16317.430513620377,5.064,0.85,86.0,420.0
16318.435285329819,5.068,0.82,83.0,420.0
16319.442412376404,5.06,0.94,96.0,500.0
16320.449446439743,5.064,0.83,81.0,420.0
16321.453540086746,5.064,0.82,84.0,420.0
16322.460290670395,5.06,0.97,96.0,500.0
16323.464442014694,5.064,0.85,87.0,420.0
16324.471402406693,5.064,0.83,80.0,400.0
16325.478506565094,5.06,0.94,102.0,520.0
16326.482954740524,5.06,0.94,95.0,500.0
16327.48950457573,5.064,0.84,83.0,420.0
16328.494278907776,5.06,0.97,95.0,500.0
16329.501398801804,5.064,0.83,82.0,420.0
16330.505563735962,5.064,0.84,83.0,420.0
16331.51244688034,5.06,0.96,101.0,520.0
16332.519589185715,5.06,0.93,97.0,500.0
16333.523411035538,5.06,0.92,100.0,500.0
16334.530805826187,5.06,0.97,94.0,500.0
16335.534809350967,5.064,0.8,82.0,420.0
16336.541607379913,5.064,0.86,82.0,420.0
16337.549013376236,5.06,0.95,95.0,500.0
16338.553204536438,5.064,0.84,83.0,420.0
16339.560632228851,5.064,0.85,87.0,420.0
16340.56441116333,5.06,0.96,95.0,500.0
16341.571699142456,5.064,0.84,86.0,420.0
16342.57541847229,5.064,0.85,84.0,420.0
16343.583213329315,5.06,0.94,94.0,500.0
16344.589591503143,5.064,0.84,82.0,420.0
16345.594469070435,5.06,0.96,94.0,500.0
16346.600797176361,5.06,0.97,99.0,500.0
16347.60578083992,5.064,0.82,86.0,420.0
16348.612429141998,5.06,0.79,82.0,420.0
16349.618636369705,5.06,0.95,96.0,500.0
16350.62344622612,5.064,0.81,83.0,420.0
16351.630414962769,5.068,0.83,84.0,420.0
16352.634418725967,5.06,0.93,99.0,500.0
16353.641493082047,5.064,0.84,83.0,420.0
16354.64639544487,5.064,0.79,83.0,420.0
16355.65268611908,5.06,0.94,95.0,500.0
16356.659589529037,5.064,0.83,95.0,500.0
16357.663849115372,5.06,0.92,99.0,500.0
16358.670977115631,5.064,0.95,94.0,500.0
16359.675652265549,5.064,0.84,86.0,420.0
16360.682079553604,5.06,0.87,99.0,500.0
16361.686401128769,5.06,0.94,85.0,420.0
16362.6933760643,5.064,0.84,83.0,420.0
16363.70046877861,5.06,0.95,96.0,500.0
16364.70547580719,5.06,0.95,95.0,500.0
16365.712407827377,5.064,0.92,82.0,420.0
16366.716090679169,5.06,0.98,94.0,500.0
16367.723261356354,5.068,0.85,83.0,420.0
16368.729936599731,5.064,0.79,84.0,420.0
16369.734410762787,5.06,0.94,96.0,500.0
16370.741353273392,5.064,0.82,85.0,420.0
16371.74554157257,5.06,0.97,96.0,500.0
16372.752743721008,5.06,0.93,98.0,500.0
16373.756887435913,5.064,0.84,84.0,420.0
16374.763906002045,5.068,0.83,84.0,420.0
16375.771433591843,5.06,0.97,96.0,500.0
16376.775443553925,5.06,0.92,99.0,500.0
16377.782225847244,5.064,0.81,83.0,420.0
16378.786442279816,5.068,0.8,85.0,420.0
16379.793845176697,5.06,0.95,96.0,500.0
16380.7982172966,5.064,0.84,81.0,420.0
16381.804986715317,5.06,0.98,99.0,500.0
16382.81127691269,5.06,0.96,93.0,460.0
16383.816550016403,5.064,0.85,83.0,420.0
16384.823275327682,5.064,0.85,95.0,500.0
16385.82730102539,5.056,0.99,96.0,500.0
16386.834239006042,5.064,0.83,84.0,420.0
16387.841238975525,5.06,0.96,97.0,500.0
16388.84540462494,5.06,0.94,97.0,500.0
16389.852046251297,5.06,0.94,87.0,420.0
16390.85719227791,5.06,1.0,94.0,500.0
16391.86425113678,5.06,0.95,94.0,500.0
16392.86837744713,5.064,0.84,83.0,420.0
16393.87553191185,5.064,0.97,98.0,500.0
16394.8820168972,5.064,0.85,82.0,420.0
16395.886481046677,5.064,0.81,86.0,420.0
16396.894065856934,5.06,0.95,98.0,500.0
16397.89786863327,5.064,0.85,86.0,420.0
16398.90490627289,5.068,0.84,83.0,420.0
16399.911205768585,5.06,0.95,98.0,500.0
16400.916046619415,5.064,0.78,82.0,420.0
16401.92265677452,5.064,0.82,81.0,420.0
16402.926790475845,5.06,1.0,97.0,500.0
16403.93451166153,5.068,0.84,83.0,420.0
16404.937942028046,5.064,0.87,83.0,420.0
16405.945775270462,5.056,0.97,100.0,500.0
16406.95277905464,5.064,0.82,83.0,420.0
16407.956654787064,5.064,0.82,84.0,420.0
16408.963451862335,5.06,0.97,97.0,500.0
16409.96838569641,5.064,0.82,83.0,420.0
16410.97490620613,5.06,0.83,83.0,420.0
16411.981605768204,5.06,0.97,91.0,460.0
16412.985946655273,5.064,0.84,85.0,420.0
16413.993542671204,5.068,0.83,99.0,500.0
16414.997801542282,5.06,0.97,96.0,500.0
16416.004063606262,5.064,0.84,85.0,420.0
16417.009132385254,5.064,0.84,84.0,420.0
16418.015634298325,5.056,0.95,93.0,460.0
16419.022555828094,5.064,0.98,86.0,420.0
16420.027118206024,5.056,0.99,95.0,500.0
16421.033742904663,5.06,0.93,97.0,500.0
16422.03863787651,5.06,0.81,90.0,460.0
16423.045081615448,5.06,0.95,98.0,500.0
16424.049671411514,5.056,1.0,96.0,500.0
16425.056473731995,5.068,0.84,82.0,420.0
16426.063451051712,5.06,0.98,94.0,500.0
16427.067487478256,5.064,0.85,85.0,420.0
16428.07454752922,5.064,0.83,80.0,400.0
16429.078716278076,5.056,0.97,97.0,500.0
16430.085758924484,5.06,0.95,98.0,500.0
16431.093013763428,5.064,0.82,83.0,420.0
16432.096982240677,5.06,0.97,94.0,500.0
16433.10361790657,5.06,0.97,97.0,500.0
16434.108446359634,5.06,0.92,91.0,460.0
16435.115132808685,5.064,0.84,84.0,420.0
16436.119975328445,5.06,0.92,94.0,500.0
16437.126908779144,5.068,0.84,84.0,420.0
16438.133589982986,5.064,0.83,82.0,420.0
16439.137892723083,5.06,0.94,93.0,460.0
16440.14499616623,5.068,0.86,80.0,400.0
16441.149334192276,5.064,0.83,94.0,500.0
16442.156046628952,5.06,0.98,95.0,500.0
16443.161015987396,5.064,0.84,90.0,460.0
16444.167288541794,5.064,0.83,84.0,420.0
16445.174124717712,5.06,0.97,98.0,500.0
16446.17868232727,5.068,0.83,89.0,460.0
16447.18565940857,5.056,0.89,99.0,500.0
16448.190376758575,5.06,0.99,99.0,500.0
16449.19695520401,5.064,0.82,82.0,420.0
16450.2034034729,5.06,0.98,96.0,500.0
16451.20814728737,5.06,0.97,81.0,420.0
16452.215265274048,5.064,0.84,82.0,420.0
16453.220002174377,5.06,0.97,96.0,500.0
16454.226318597794,5.064,0.94,82.0,420.0
16455.231059074402,5.064,0.81,82.0,420.0
16456.237499952316,5.06,0.97,98.0,500.0
16457.244894981384,5.068,0.84,84.0,420.0
16458.249116420746,5.068,0.84,81.0,420.0
16459.256893396378,5.06,0.94,97.0,500.0
16460.260715961456,5.06,0.93,94.0,500.0
16461.26744532585,5.064,0.83,83.0,420.0
16462.274572610855,5.06,0.93,93.0,460.0
16463.278017282486,5.064,0.83,83.0,420.0
16464.28568172455,5.064,0.83,85.0,420.0
16465.28943657875,5.056,0.94,94.0,500.0
16466.296535491943,5.064,0.83,83.0,420.0
16467.30145597458,5.068,0.84,85.0,420.0
16468.30763912201,5.06,0.96,92.0,460.0
16469.315004348755,5.064,0.84,80.0,400.0
16470.31976222992,5.064,0.82,80.0,400.0
16471.326211214066,5.06,1.0,94.0,500.0
16472.330431222916,5.064,0.82,85.0,420.0
16473.33728504181,5.064,0.82,80.0,400.0
16474.341308116913,5.056,0.95,97.0,500.0
16475.348418712616,5.064,0.84,86.0,420.0
16476.35523891449,5.064,0.84,85.0,420.0
16477.359535217285,5.06,1.0,98.0,500.0
16478.367418527603,5.06,0.97,82.0,420.0
16479.371717453003,5.06,1.0,95.0,500.0
16480.378455877304,5.06,0.93,101.0,520.0
16481.385408878326,5.064,0.82,83.0,420.0
16482.38960146904,5.064,0.84,86.0,420.0
16483.396102905273,5.06,0.96,95.0,500.0
16484.4005548954,5.064,0.83,82.0,420.0
16485.40735268593,5.064,0.84,84.0,420.0
16486.411799907684,5.06,0.95,98.0,500.0
16487.419430971146,5.06,0.83,83.0,420.0
16488.42634654045,5.06,0.84,85.0,420.0
16489.430598974228,5.056,0.94,94.0,500.0
16490.437571525574,5.064,0.83,84.0,420.0
16491.44125032425,5.06,0.95,97.0,500.0
16492.44863176346,5.06,0.92,98.0,500.0
16493.45514178276,5.06,0.84,81.0,420.0
16494.45932817459,5.064,0.81,80.0,400.0
16495.466448545456,5.06,0.97,95.0,500.0
16496.471574544907,5.06,0.97,97.0,500.0
16497.478067159653,5.064,0.79,97.0,500.0
16498.4820227623,5.056,0.97,98.0,500.0
16499.488961935043,5.064,0.82,83.0,420.0
16500.495955228806,5.064,0.85,85.0,420.0
16501.500134944916,5.056,0.93,99.0,500.0
16502.507447481155,5.064,0.82,81.0,420.0
16503.512364149094,5.056,0.95,98.0,500.0
16504.51941394806,5.06,0.98,91.0,460.0
16505.523124217987,5.064,0.81,84.0,420.0
16506.53046798706,5.06,0.85,97.0,500.0
16507.537462711334,5.064,0.94,82.0,420.0
16508.541439056396,5.064,0.84,84.0,420.0
16509.548208236694,5.056,1.01,98.0,500.0
16510.55227613449,5.064,0.94,85.0,420.0
16511.559573173523,5.064,0.83,84.0,420.0
16512.566895484924,5.06,0.94,98.0,500.0
16513.570322990417,5.064,0.86,84.0,420.0
16514.577963113785,5.068,0.83,82.0,420.0
16515.582459926605,5.06,0.97,96.0,500.0
16516.58903503418,5.064,0.84,84.0,420.0
16517.59311771393,5.064,0.84,85.0,420.0
16518.60058760643,5.06,0.95,97.0,500.0
16519.607781410217,5.064,0.83,85.0,420.0
16520.61127471924,5.064,0.82,83.0,420.0
16521.61828136444,5.06,0.95,93.0,460.0
16522.622489213943,5.06,0.99,94.0,500.0
16523.630091428757,5.064,0.83,82.0,420.0
16524.63689637184,5.056,0.98,93.0,460.0
16525.6407186985,5.06,0.92,99.0,500.0
16526.647665023804,5.064,0.82,80.0,400.0
16527.65216231346,5.06,0.94,93.0,460.0
16528.659408569336,5.06,0.95,97.0,500.0
16529.66366171837,5.06,0.83,88.0,460.0
16530.67070364952,5.056,1.0,96.0,500.0
16531.677899837494,5.06,0.97,93.0,460.0
16532.68241238594,5.064,0.86,95.0,500.0
16533.68890976906,5.06,0.98,99.0,500.0
16534.692848682404,5.06,0.97,80.0,400.0
16535.699848890305,5.064,0.85,85.0,420.0
16536.70453453064,5.056,0.94,95.0,500.0
16537.711124420166,5.06,0.97,94.0,500.0
16538.71857881546,5.064,0.87,83.0,420.0
16539.72273516655,5.06,0.94,95.0,500.0
16540.729961395264,5.064,0.85,84.0,420.0
16541.734456777573,5.064,0.84,83.0,420.0
16542.740397453308,5.056,0.97,97.0,500.0
16543.747619390488,5.068,0.83,83.0,420.0
16544.751736164093,5.064,0.84,83.0,420.0
16545.75874876976,5.06,0.95,94.0,500.0
16546.763768672943,5.068,0.82,87.0,420.0
16547.770171642303,5.064,0.85,85.0,420.0
16548.774388074875,5.056,0.97,93.0,460.0
